% Pose logfile
% 1 	Time (sec)
% 2,3 	X, Y position (m)
% 4 	Heading in radians (m)
% 5 	Tilt angle, if calculated (rad)
1770392156.3457 -0.065 -0.002 0.0867 -3.0925
1770392156.3511 -0.065 -0.002 0.0867 -3.0922
1770392156.3555 -0.065 -0.002 0.0879 -3.0917
1770392156.3609 -0.065 -0.002 0.0879 -3.0917
1770392156.3663 -0.066 -0.002 0.0890 -3.0921
1770392156.3707 -0.066 -0.002 0.0902 -3.0927
1770392156.3762 -0.066 -0.002 0.0914 -3.0938
1770392156.3806 -0.066 -0.002 0.0925 -3.0948
1770392156.3861 -0.066 -0.002 0.0937 -3.0965
1770392156.3906 -0.066 -0.002 0.0937 -3.0976
1770392156.3960 -0.066 -0.002 0.0937 -3.0986
1770392156.4004 -0.066 -0.002 0.0937 -3.0991
1770392156.4058 -0.066 -0.002 0.0937 -3.0996
1770392156.4112 -0.066 -0.002 0.0937 -3.1000
1770392156.4156 -0.066 -0.002 0.0937 -3.1008
1770392156.4210 -0.066 -0.002 0.0937 -3.1016
1770392156.4255 -0.066 -0.002 0.0937 -3.1029
1770392156.4309 -0.066 -0.002 0.0937 -3.1038
1770392156.4353 -0.066 -0.002 0.0937 -3.1046
1770392156.4408 -0.066 -0.002 0.0937 -3.1049
1770392156.4462 -0.066 -0.002 0.0948 -3.1049
1770392156.4506 -0.066 -0.002 0.0948 -3.1048
1770392156.4560 -0.066 -0.002 0.0960 -3.1042
1770392156.4604 -0.066 -0.002 0.0971 -3.1037
1770392156.4659 -0.067 -0.002 0.1006 -3.1029
1770392156.4704 -0.067 -0.002 0.1018 -3.1028
1770392156.4757 -0.067 -0.002 0.1041 -3.1033
1770392156.4812 -0.067 -0.002 0.1052 -3.1038
1770392156.4859 -0.068 -0.002 0.1076 -3.1049
1770392156.4905 -0.068 -0.002 0.1087 -3.1056
1770392156.4960 -0.068 -0.002 0.1099 -3.1066
1770392156.5005 -0.068 -0.002 0.1099 -3.1071
1770392156.5060 -0.068 -0.002 0.1110 -3.1073
1770392156.5104 -0.068 -0.002 0.1122 -3.1074
1770392156.5158 -0.068 -0.002 0.1133 -3.1075
1770392156.5203 -0.068 -0.002 0.1145 -3.1076
1770392156.5257 -0.069 -0.003 0.1168 -3.1081
1770392156.5312 -0.069 -0.003 0.1180 -3.1090
1770392156.5356 -0.069 -0.003 0.1191 -3.1111
1770392156.5411 -0.069 -0.003 0.1191 -3.1124
1770392156.5455 -0.069 -0.003 0.1203 -3.1133
1770392156.5509 -0.069 -0.003 0.1214 -3.1135
1770392156.5563 -0.069 -0.003 0.1226 -3.1135
1770392156.5608 -0.069 -0.003 0.1237 -3.1137
1770392156.5663 -0.070 -0.003 0.1261 -3.1146
1770392156.5707 -0.070 -0.003 0.1272 -3.1154
1770392156.5761 -0.070 -0.003 0.1284 -3.1161
1770392156.5805 -0.070 -0.003 0.1295 -3.1157
1770392156.5862 -0.070 -0.003 0.1318 -3.1152
1770392156.5908 -0.071 -0.003 0.1342 -3.1155
1770392156.5962 -0.071 -0.003 0.1365 -3.1163
1770392156.6005 -0.071 -0.003 0.1376 -3.1163
1770392156.6060 -0.071 -0.003 0.1388 -3.1159
1770392156.6104 -0.071 -0.003 0.1411 -3.1158
1770392156.6160 -0.072 -0.003 0.1422 -3.1160
1770392156.6214 -0.072 -0.003 0.1446 -3.1159
1770392156.6258 -0.072 -0.003 0.1457 -3.1160
1770392156.6313 -0.072 -0.003 0.1480 -3.1167
1770392156.6366 -0.072 -0.003 0.1492 -3.1176
1770392156.6411 -0.073 -0.003 0.1503 -3.1187
1770392156.6466 -0.073 -0.003 0.1515 -3.1190
1770392156.6520 -0.073 -0.003 0.1527 -3.1198
1770392156.6564 -0.073 -0.003 0.1538 -3.1203
1770392156.6617 -0.073 -0.003 0.1561 -3.1209
1770392156.6663 -0.073 -0.003 0.1573 -3.1208
1770392156.6717 -0.073 -0.003 0.1584 -3.1201
1770392156.6770 -0.074 -0.003 0.1596 -3.1195
1770392156.6815 -0.074 -0.003 0.1619 -3.1192
1770392156.6870 -0.074 -0.003 0.1642 -3.1198
1770392156.6914 -0.074 -0.003 0.1654 -3.1203
1770392156.6968 -0.074 -0.003 0.1665 -3.1201
1770392156.7012 -0.074 -0.003 0.1677 -3.1198
1770392156.7066 -0.075 -0.003 0.1688 -3.1193
1770392156.7121 -0.075 -0.003 0.1712 -3.1190
1770392156.7164 -0.075 -0.003 0.1735 -3.1192
1770392156.7218 -0.075 -0.003 0.1746 -3.1197
1770392156.7262 -0.075 -0.003 0.1758 -3.1196
1770392156.7316 -0.076 -0.004 0.1769 -3.1190
1770392156.7371 -0.076 -0.004 0.1781 -3.1188
1770392156.7415 -0.076 -0.004 0.1804 -3.1193
1770392156.7470 -0.076 -0.004 0.1816 -3.1198
1770392156.7514 -0.076 -0.004 0.1827 -3.1198
1770392156.7567 -0.076 -0.004 0.1827 -3.1194
1770392156.7612 -0.076 -0.004 0.1850 -3.1187
1770392156.7667 -0.077 -0.004 0.1862 -3.1186
1770392156.7722 -0.077 -0.004 0.1885 -3.1190
1770392156.7771 -0.077 -0.004 0.1897 -3.1196
1770392156.7817 -0.077 -0.004 0.1897 -3.1204
1770392156.7862 -0.077 -0.004 0.1908 -3.1204
1770392156.7917 -0.077 -0.004 0.1920 -3.1197
1770392156.7971 -0.077 -0.004 0.1931 -3.1190
1770392156.8015 -0.077 -0.004 0.1943 -3.1185
1770392156.8070 -0.078 -0.004 0.1966 -3.1186
1770392156.8114 -0.078 -0.004 0.1966 -3.1191
1770392156.8171 -0.078 -0.004 0.1978 -3.1192
1770392156.8216 -0.078 -0.004 0.1978 -3.1189
1770392156.8272 -0.078 -0.004 0.1989 -3.1185
1770392156.8317 -0.078 -0.004 0.1989 -3.1178
1770392156.8372 -0.078 -0.004 0.2001 -3.1171
1770392156.8416 -0.078 -0.004 0.2024 -3.1165
1770392156.8470 -0.078 -0.004 0.2024 -3.1164
1770392156.8514 -0.079 -0.004 0.2035 -3.1168
1770392156.8568 -0.079 -0.004 0.2035 -3.1174
1770392156.8622 -0.079 -0.004 0.2035 -3.1183
1770392156.8666 -0.079 -0.004 0.2035 -3.1189
1770392156.8721 -0.079 -0.004 0.2035 -3.1193
1770392156.8766 -0.079 -0.004 0.2035 -3.1190
1770392156.8812 -0.079 -0.004 0.2047 -3.1177
1770392156.8866 -0.079 -0.004 0.2047 -3.1167
1770392156.8913 -0.079 -0.004 0.2059 -3.1151
1770392156.8968 -0.079 -0.004 0.2059 -3.1143
1770392156.9012 -0.079 -0.004 0.2059 -3.1136
1770392156.9067 -0.079 -0.004 0.2070 -3.1134
1770392156.9122 -0.079 -0.004 0.2070 -3.1135
1770392156.9168 -0.079 -0.004 0.2070 -3.1134
1770392156.9214 -0.079 -0.004 0.2082 -3.1129
1770392156.9268 -0.079 -0.004 0.2082 -3.1125
1770392156.9313 -0.079 -0.004 0.2093 -3.1121
1770392156.9367 -0.079 -0.004 0.2105 -3.1118
1770392156.9414 -0.079 -0.004 0.2105 -3.1114
1770392156.9471 -0.079 -0.004 0.2116 -3.1110
1770392156.9515 -0.079 -0.004 0.2116 -3.1104
1770392156.9569 -0.079 -0.004 0.2116 -3.1104
1770392156.9613 -0.079 -0.004 0.2116 -3.1107
1770392156.9668 -0.079 -0.004 0.2116 -3.1110
1770392156.9722 -0.079 -0.004 0.2116 -3.1115
1770392156.9770 -0.079 -0.004 0.2116 -3.1117
1770392156.9814 -0.079 -0.004 0.2116 -3.1115
1770392156.9869 -0.079 -0.004 0.2116 -3.1112
1770392156.9914 -0.079 -0.004 0.2116 -3.1105
1770392156.9968 -0.079 -0.004 0.2116 -3.1102
1770392157.0012 -0.079 -0.004 0.2116 -3.1097
1770392157.0066 -0.079 -0.004 0.2116 -3.1091
1770392157.0120 -0.079 -0.004 0.2116 -3.1078
1770392157.0165 -0.079 -0.004 0.2116 -3.1070
1770392157.0220 -0.079 -0.004 0.2116 -3.1056
1770392157.0264 -0.079 -0.004 0.2116 -3.1048
1770392157.0318 -0.079 -0.004 0.2116 -3.1036
1770392157.0372 -0.079 -0.004 0.2116 -3.1029
1770392157.0418 -0.079 -0.004 0.2116 -3.1018
1770392157.0463 -0.079 -0.004 0.2116 -3.1010
1770392157.0517 -0.079 -0.004 0.2116 -3.0998
1770392157.0572 -0.079 -0.004 0.2116 -3.0991
1770392157.0616 -0.079 -0.004 0.2116 -3.0981
1770392157.0671 -0.079 -0.004 0.2116 -3.0976
1770392157.0718 -0.079 -0.004 0.2116 -3.0967
1770392157.0773 -0.079 -0.004 0.2116 -3.0960
1770392157.0826 -0.079 -0.004 0.2116 -3.0950
1770392157.0866 -0.079 -0.004 0.2116 -3.0942
1770392157.0922 -0.079 -0.004 0.2116 -3.0930
1770392157.0968 -0.079 -0.004 0.2116 -3.0920
1770392157.1023 -0.079 -0.004 0.2116 -3.0908
1770392157.1067 -0.079 -0.004 0.2116 -3.0901
1770392157.1114 -0.079 -0.004 0.2116 -3.0890
1770392157.1168 -0.079 -0.004 0.2116 -3.0884
1770392157.1213 -0.079 -0.004 0.2116 -3.0874
1770392157.1268 -0.079 -0.004 0.2116 -3.0867
1770392157.1322 -0.079 -0.004 0.2116 -3.0858
1770392157.1366 -0.079 -0.004 0.2116 -3.0860
1770392157.1422 -0.079 -0.004 0.2128 -3.0867
1770392157.1467 -0.079 -0.004 0.2140 -3.0870
1770392157.1520 -0.079 -0.004 0.2151 -3.0879
1770392157.1564 -0.079 -0.004 0.2163 -3.0892
1770392157.1619 -0.079 -0.004 0.2174 -3.0903
1770392157.1664 -0.079 -0.004 0.2186 -3.0904
1770392157.1718 -0.079 -0.004 0.2197 -3.0900
1770392157.1774 -0.078 -0.004 0.2209 -3.0895
1770392157.1818 -0.078 -0.004 0.2209 -3.0890
1770392157.1873 -0.078 -0.004 0.2209 -3.0889
1770392157.1919 -0.078 -0.004 0.2220 -3.0891
1770392157.1973 -0.078 -0.004 0.2220 -3.0898
1770392157.2018 -0.078 -0.004 0.2232 -3.0909
1770392157.2073 -0.078 -0.004 0.2232 -3.0915
1770392157.2116 -0.078 -0.004 0.2232 -3.0919
1770392157.2171 -0.078 -0.004 0.2232 -3.0919
1770392157.2215 -0.078 -0.004 0.2232 -3.0921
1770392157.2270 -0.078 -0.004 0.2232 -3.0924
1770392157.2314 -0.078 -0.004 0.2232 -3.0930
1770392157.2367 -0.078 -0.004 0.2232 -3.0935
1770392157.2422 -0.078 -0.004 0.2232 -3.0941
1770392157.2466 -0.078 -0.004 0.2232 -3.0943
1770392157.2520 -0.078 -0.004 0.2232 -3.0944
1770392157.2574 -0.078 -0.004 0.2232 -3.0946
1770392157.2618 -0.078 -0.004 0.2232 -3.0946
1770392157.2673 -0.078 -0.004 0.2232 -3.0947
1770392157.2716 -0.078 -0.004 0.2232 -3.0948
1770392157.2770 -0.078 -0.004 0.2232 -3.0950
1770392157.2825 -0.078 -0.004 0.2232 -3.0950
1770392157.2869 -0.078 -0.004 0.2232 -3.0951
1770392157.2924 -0.078 -0.004 0.2232 -3.0951
1770392157.2968 -0.078 -0.004 0.2232 -3.0949
1770392157.3023 -0.078 -0.004 0.2232 -3.0948
1770392157.3076 -0.078 -0.004 0.2232 -3.0947
1770392157.3121 -0.078 -0.004 0.2232 -3.0946
1770392157.3174 -0.078 -0.004 0.2232 -3.0946
1770392157.3229 -0.078 -0.004 0.2232 -3.0947
1770392157.3273 -0.078 -0.004 0.2232 -3.0947
1770392157.3327 -0.078 -0.004 0.2232 -3.0947
1770392157.3373 -0.078 -0.004 0.2232 -3.0947
1770392157.3427 -0.078 -0.004 0.2232 -3.0948
1770392157.3472 -0.078 -0.004 0.2232 -3.0948
1770392157.3527 -0.078 -0.004 0.2232 -3.0948
1770392157.3581 -0.078 -0.004 0.2220 -3.0950
1770392157.3627 -0.078 -0.004 0.2220 -3.0950
1770392157.3681 -0.078 -0.004 0.2209 -3.0950
1770392157.3725 -0.078 -0.004 0.2209 -3.0951
1770392157.3774 -0.079 -0.004 0.2197 -3.0952
1770392157.3829 -0.079 -0.004 0.2197 -3.0953
1770392157.3874 -0.079 -0.004 0.2197 -3.0956
1770392157.3931 -0.079 -0.004 0.2186 -3.0957
1770392157.3975 -0.079 -0.004 0.2186 -3.0958
1770392157.4031 -0.079 -0.004 0.2186 -3.0958
1770392157.4075 -0.079 -0.004 0.2186 -3.0959
1770392157.4122 -0.079 -0.004 0.2186 -3.0960
1770392157.4179 -0.079 -0.004 0.2186 -3.0962
1770392157.4224 -0.079 -0.004 0.2186 -3.0962
1770392157.4278 -0.079 -0.004 0.2186 -3.0962
1770392157.4324 -0.079 -0.004 0.2186 -3.0960
1770392157.4379 -0.079 -0.004 0.2186 -3.0958
1770392157.4426 -0.079 -0.004 0.2186 -3.0957
1770392157.4480 -0.079 -0.004 0.2186 -3.0956
1770392157.4523 -0.079 -0.004 0.2186 -3.0956
1770392157.4579 -0.079 -0.004 0.2186 -3.0956
1770392157.4623 -0.079 -0.004 0.2186 -3.0955
1770392157.4678 -0.079 -0.004 0.2186 -3.0956
1770392157.4722 -0.079 -0.004 0.2186 -3.0957
1770392157.4776 -0.079 -0.004 0.2186 -3.0959
1770392157.4831 -0.079 -0.004 0.2186 -3.0959
1770392157.4875 -0.079 -0.004 0.2186 -3.0961
1770392157.4930 -0.079 -0.004 0.2186 -3.0962
1770392157.4974 -0.079 -0.004 0.2186 -3.0963
1770392157.5028 -0.079 -0.004 0.2186 -3.0964
1770392157.5072 -0.079 -0.004 0.2186 -3.0966
1770392157.5128 -0.079 -0.004 0.2186 -3.0967
1770392157.5181 -0.079 -0.004 0.2186 -3.0968
1770392157.5226 -0.079 -0.004 0.2186 -3.0968
1770392157.5280 -0.079 -0.004 0.2186 -3.0969
1770392157.5324 -0.079 -0.004 0.2186 -3.0969
1770392157.5379 -0.079 -0.004 0.2186 -3.0969
1770392157.5424 -0.079 -0.004 0.2186 -3.0968
1770392157.5478 -0.079 -0.004 0.2186 -3.0968
1770392157.5522 -0.079 -0.004 0.2186 -3.0968
1770392157.5576 -0.079 -0.004 0.2186 -3.0969
1770392157.5631 -0.079 -0.004 0.2186 -3.0969
1770392157.5675 -0.079 -0.004 0.2186 -3.0970
1770392157.5728 -0.079 -0.004 0.2186 -3.0970
1770392157.5773 -0.079 -0.004 0.2186 -3.0971
1770392157.5830 -0.079 -0.004 0.2186 -3.0972
1770392157.5876 -0.079 -0.004 0.2186 -3.0972
1770392157.5931 -0.079 -0.004 0.2186 -3.0973
1770392157.5974 -0.079 -0.004 0.2186 -3.0974
1770392157.6025 -0.079 -0.004 0.2186 -3.0974
1770392157.6079 -0.079 -0.004 0.2186 -3.0974
1770392157.6123 -0.079 -0.004 0.2186 -3.0975
1770392157.6178 -0.079 -0.004 0.2186 -3.0975
1770392157.6232 -0.079 -0.004 0.2186 -3.0975
1770392157.6276 -0.079 -0.004 0.2186 -3.0976
1770392157.6330 -0.079 -0.004 0.2186 -3.0977
1770392157.6375 -0.079 -0.004 0.2186 -3.0977
1770392157.6431 -0.079 -0.004 0.2186 -3.0978
1770392157.6475 -0.079 -0.004 0.2186 -3.0978
1770392157.6529 -0.079 -0.004 0.2186 -3.0978
1770392157.6573 -0.079 -0.004 0.2186 -3.0979
1770392157.6628 -0.079 -0.004 0.2186 -3.0979
1770392157.6682 -0.079 -0.004 0.2186 -3.0980
1770392157.6727 -0.079 -0.004 0.2186 -3.0980
1770392157.6780 -0.079 -0.004 0.2186 -3.0981
1770392157.6825 -0.079 -0.004 0.2186 -3.0981
1770392157.6880 -0.079 -0.004 0.2186 -3.0981
1770392157.6924 -0.079 -0.004 0.2186 -3.0982
1770392157.6978 -0.079 -0.004 0.2186 -3.0982
1770392157.7032 -0.079 -0.004 0.2186 -3.0983
1770392157.7076 -0.079 -0.004 0.2186 -3.0983
1770392157.7132 -0.079 -0.004 0.2186 -3.0984
1770392157.7174 -0.079 -0.004 0.2186 -3.0984
1770392157.7230 -0.079 -0.004 0.2186 -3.0984
1770392157.7273 -0.079 -0.004 0.2186 -3.0984
1770392157.7328 -0.079 -0.004 0.2186 -3.0985
1770392157.7383 -0.079 -0.004 0.2186 -3.0985
1770392157.7428 -0.079 -0.004 0.2186 -3.0986
1770392157.7483 -0.079 -0.004 0.2186 -3.0986
1770392157.7528 -0.079 -0.004 0.2186 -3.0987
1770392157.7583 -0.079 -0.004 0.2186 -3.0987
1770392157.7630 -0.079 -0.004 0.2186 -3.0988
1770392157.7676 -0.079 -0.004 0.2186 -3.0988
1770392157.7724 -0.079 -0.004 0.2186 -3.0988
1770392157.7779 -0.079 -0.004 0.2186 -3.0989
1770392157.7826 -0.079 -0.004 0.2186 -3.0989
1770392157.7881 -0.079 -0.004 0.2186 -3.0989
1770392157.7926 -0.079 -0.004 0.2186 -3.0990
1770392157.7980 -0.079 -0.004 0.2186 -3.0990
1770392157.8025 -0.079 -0.004 0.2186 -3.0990
1770392157.8080 -0.079 -0.004 0.2186 -3.0990
1770392157.8124 -0.079 -0.004 0.2186 -3.0991
1770392157.8178 -0.079 -0.004 0.2186 -3.0991
1770392157.8233 -0.079 -0.004 0.2186 -3.0992
1770392157.8277 -0.079 -0.004 0.2186 -3.0992
1770392157.8332 -0.079 -0.004 0.2186 -3.0993
1770392157.8376 -0.079 -0.004 0.2186 -3.0993
1770392157.8431 -0.079 -0.004 0.2186 -3.0993
1770392157.8474 -0.079 -0.004 0.2186 -3.0994
1770392157.8529 -0.079 -0.004 0.2186 -3.0994
1770392157.8583 -0.079 -0.004 0.2186 -3.0995
1770392157.8627 -0.079 -0.004 0.2186 -3.0995
1770392157.8681 -0.079 -0.004 0.2186 -3.0995
1770392157.8736 -0.079 -0.004 0.2186 -3.0996
1770392157.8780 -0.079 -0.004 0.2186 -3.0996
1770392157.8834 -0.079 -0.004 0.2186 -3.0996
1770392157.8879 -0.079 -0.004 0.2186 -3.0997
1770392157.8931 -0.079 -0.004 0.2186 -3.0997
1770392157.8980 -0.079 -0.004 0.2186 -3.0997
1770392157.9031 -0.079 -0.004 0.2186 -3.0998
1770392157.9077 -0.079 -0.004 0.2186 -3.0998
1770392157.9136 -0.079 -0.004 0.2186 -3.0999
1770392157.9181 -0.079 -0.004 0.2186 -3.0999
1770392157.9226 -0.079 -0.004 0.2186 -3.1000
1770392157.9281 -0.079 -0.004 0.2186 -3.1000
1770392157.9335 -0.079 -0.004 0.2186 -3.1000
1770392157.9380 -0.079 -0.004 0.2186 -3.1000
1770392157.9434 -0.079 -0.004 0.2186 -3.1001
1770392157.9477 -0.079 -0.004 0.2186 -3.1001
1770392157.9531 -0.079 -0.004 0.2186 -3.1001
1770392157.9585 -0.079 -0.004 0.2186 -3.1002
1770392157.9630 -0.079 -0.004 0.2186 -3.1002
1770392157.9683 -0.079 -0.004 0.2186 -3.1002
1770392157.9727 -0.079 -0.004 0.2186 -3.1003
1770392157.9783 -0.079 -0.004 0.2186 -3.1003
1770392157.9838 -0.079 -0.004 0.2186 -3.1003
1770392157.9884 -0.079 -0.004 0.2186 -3.1003
1770392157.9939 -0.079 -0.004 0.2186 -3.1004
1770392157.9982 -0.079 -0.004 0.2186 -3.1004
1770392158.0037 -0.079 -0.004 0.2186 -3.1004
1770392158.0091 -0.079 -0.004 0.2186 -3.1005
1770392158.0135 -0.079 -0.004 0.2186 -3.1005
1770392158.0190 -0.079 -0.004 0.2186 -3.1006
1770392158.0233 -0.079 -0.004 0.2186 -3.1006
1770392158.0287 -0.079 -0.004 0.2186 -3.1006
1770392158.0331 -0.079 -0.004 0.2186 -3.1007
1770392158.0386 -0.079 -0.004 0.2186 -3.1007
1770392158.0441 -0.079 -0.004 0.2186 -3.1007
1770392158.0485 -0.079 -0.004 0.2186 -3.1007
1770392158.0538 -0.079 -0.004 0.2186 -3.1008
1770392158.0582 -0.079 -0.004 0.2186 -3.1008
1770392158.0637 -0.079 -0.004 0.2186 -3.1008
1770392158.0682 -0.079 -0.004 0.2186 -3.1009
1770392158.0737 -0.079 -0.004 0.2186 -3.1009
1770392158.0791 -0.079 -0.004 0.2186 -3.1009
1770392158.0835 -0.079 -0.004 0.2186 -3.1010
1770392158.0890 -0.079 -0.004 0.2186 -3.1010
1770392158.0934 -0.079 -0.004 0.2186 -3.1010
1770392158.0989 -0.079 -0.004 0.2186 -3.1010
1770392158.1034 -0.079 -0.004 0.2186 -3.1010
1770392158.1088 -0.079 -0.004 0.2186 -3.1011
1770392158.1133 -0.079 -0.004 0.2186 -3.1011
1770392158.1189 -0.079 -0.004 0.2186 -3.1011
1770392158.1233 -0.079 -0.004 0.2186 -3.1012
1770392158.1287 -0.079 -0.004 0.2186 -3.1012
1770392158.1331 -0.079 -0.004 0.2186 -3.1012
1770392158.1388 -0.079 -0.004 0.2186 -3.1013
1770392158.1435 -0.079 -0.004 0.2186 -3.1013
1770392158.1489 -0.079 -0.004 0.2186 -3.1013
1770392158.1534 -0.079 -0.004 0.2186 -3.1014
1770392158.1589 -0.079 -0.004 0.2186 -3.1014
1770392158.1634 -0.079 -0.004 0.2186 -3.1014
1770392158.1690 -0.079 -0.004 0.2186 -3.1014
1770392158.1734 -0.079 -0.004 0.2186 -3.1014
1770392158.1790 -0.079 -0.004 0.2186 -3.1015
1770392158.1835 -0.079 -0.004 0.2186 -3.1015
1770392158.1890 -0.079 -0.004 0.2186 -3.1015
1770392158.1934 -0.079 -0.004 0.2186 -3.1016
1770392158.1988 -0.079 -0.004 0.2186 -3.1016
1770392158.2033 -0.079 -0.004 0.2186 -3.1016
1770392158.2087 -0.079 -0.004 0.2186 -3.1016
1770392158.2131 -0.079 -0.004 0.2186 -3.1016
1770392158.2186 -0.079 -0.004 0.2186 -3.1017
1770392158.2240 -0.079 -0.004 0.2186 -3.1017
1770392158.2284 -0.079 -0.004 0.2186 -3.1017
1770392158.2338 -0.079 -0.004 0.2186 -3.1017
1770392158.2383 -0.079 -0.004 0.2186 -3.1018
1770392158.2437 -0.079 -0.004 0.2186 -3.1018
1770392158.2492 -0.079 -0.004 0.2186 -3.1018
1770392158.2536 -0.079 -0.004 0.2186 -3.1018
1770392158.2590 -0.079 -0.004 0.2186 -3.1018
1770392158.2635 -0.079 -0.004 0.2186 -3.1019
1770392158.2691 -0.079 -0.004 0.2186 -3.1019
1770392158.2735 -0.079 -0.004 0.2186 -3.1019
1770392158.2789 -0.079 -0.004 0.2186 -3.1020
1770392158.2835 -0.079 -0.004 0.2186 -3.1020
1770392158.2890 -0.079 -0.004 0.2186 -3.1020
1770392158.2933 -0.079 -0.004 0.2186 -3.1021
1770392158.2983 -0.079 -0.004 0.2186 -3.1021
1770392158.3037 -0.079 -0.004 0.2186 -3.1021
1770392158.3092 -0.079 -0.004 0.2186 -3.1021
1770392158.3136 -0.079 -0.004 0.2186 -3.1022
1770392158.3191 -0.079 -0.004 0.2186 -3.1022
1770392158.3235 -0.079 -0.004 0.2186 -3.1022
1770392158.3289 -0.079 -0.004 0.2186 -3.1022
1770392158.3333 -0.079 -0.004 0.2186 -3.1023
1770392158.3388 -0.079 -0.004 0.2186 -3.1023
1770392158.3442 -0.079 -0.004 0.2186 -3.1023
1770392158.3486 -0.079 -0.004 0.2186 -3.1023
1770392158.3540 -0.079 -0.004 0.2186 -3.1024
1770392158.3584 -0.079 -0.004 0.2186 -3.1024
1770392158.3638 -0.079 -0.004 0.2186 -3.1024
1770392158.3682 -0.079 -0.004 0.2186 -3.1024
1770392158.3738 -0.079 -0.004 0.2186 -3.1025
1770392158.3783 -0.079 -0.004 0.2186 -3.1025
1770392158.3838 -0.079 -0.004 0.2186 -3.1025
1770392158.3883 -0.079 -0.004 0.2186 -3.1025
1770392158.3939 -0.079 -0.004 0.2186 -3.1026
1770392158.3983 -0.079 -0.004 0.2186 -3.1026
1770392158.4039 -0.079 -0.004 0.2186 -3.1026
1770392158.4082 -0.079 -0.004 0.2186 -3.1026
1770392158.4137 -0.079 -0.004 0.2186 -3.1026
1770392158.4192 -0.079 -0.004 0.2186 -3.1027
1770392158.4236 -0.079 -0.004 0.2186 -3.1027
1770392158.4290 -0.079 -0.004 0.2186 -3.1027
1770392158.4336 -0.079 -0.004 0.2186 -3.1027
1770392158.4391 -0.079 -0.004 0.2186 -3.1027
1770392158.4436 -0.079 -0.004 0.2186 -3.1028
1770392158.4490 -0.079 -0.004 0.2186 -3.1028
1770392158.4534 -0.079 -0.004 0.2186 -3.1028
1770392158.4589 -0.079 -0.004 0.2186 -3.1028
1770392158.4634 -0.079 -0.004 0.2186 -3.1029
1770392158.4689 -0.079 -0.004 0.2186 -3.1029
1770392158.4733 -0.079 -0.004 0.2186 -3.1029
1770392158.4787 -0.079 -0.004 0.2186 -3.1029
1770392158.4843 -0.079 -0.004 0.2186 -3.1030
1770392158.4888 -0.079 -0.004 0.2186 -3.1030
1770392158.4943 -0.079 -0.004 0.2186 -3.1030
1770392158.4987 -0.079 -0.004 0.2186 -3.1031
1770392158.5041 -0.079 -0.004 0.2186 -3.1031
1770392158.5085 -0.079 -0.004 0.2186 -3.1031
1770392158.5141 -0.079 -0.004 0.2186 -3.1031
1770392158.5184 -0.079 -0.004 0.2186 -3.1031
1770392158.5239 -0.079 -0.004 0.2186 -3.1031
1770392158.5284 -0.079 -0.004 0.2186 -3.1032
1770392158.5338 -0.079 -0.004 0.2186 -3.1032
1770392158.5383 -0.079 -0.004 0.2186 -3.1032
1770392158.5438 -0.079 -0.004 0.2186 -3.1032
1770392158.5483 -0.079 -0.004 0.2186 -3.1032
1770392158.5538 -0.079 -0.004 0.2186 -3.1032
1770392158.5591 -0.079 -0.004 0.2186 -3.1033
1770392158.5636 -0.079 -0.004 0.2186 -3.1033
1770392158.5690 -0.079 -0.004 0.2186 -3.1033
1770392158.5734 -0.079 -0.004 0.2186 -3.1033
1770392158.5790 -0.079 -0.004 0.2186 -3.1033
1770392158.5834 -0.079 -0.004 0.2186 -3.1033
1770392158.5890 -0.079 -0.004 0.2186 -3.1034
1770392158.5944 -0.079 -0.004 0.2186 -3.1034
1770392158.5988 -0.079 -0.004 0.2186 -3.1034
1770392158.6043 -0.079 -0.004 0.2186 -3.1034
1770392158.6086 -0.079 -0.004 0.2186 -3.1034
1770392158.6141 -0.079 -0.004 0.2186 -3.1035
1770392158.6185 -0.079 -0.004 0.2186 -3.1035
1770392158.6239 -0.079 -0.004 0.2186 -3.1035
1770392158.6293 -0.079 -0.004 0.2186 -3.1035
1770392158.6337 -0.079 -0.004 0.2186 -3.1035
1770392158.6392 -0.079 -0.004 0.2186 -3.1036
1770392158.6436 -0.079 -0.004 0.2186 -3.1036
1770392158.6490 -0.079 -0.004 0.2186 -3.1036
1770392158.6534 -0.079 -0.004 0.2186 -3.1036
1770392158.6588 -0.079 -0.004 0.2186 -3.1036
1770392158.6643 -0.079 -0.004 0.2186 -3.1036
1770392158.6686 -0.079 -0.004 0.2186 -3.1037
1770392158.6741 -0.079 -0.004 0.2186 -3.1037
1770392158.6795 -0.079 -0.004 0.2186 -3.1037
1770392158.6840 -0.079 -0.004 0.2186 -3.1037
1770392158.6894 -0.079 -0.004 0.2186 -3.1037
1770392158.6938 -0.079 -0.004 0.2186 -3.1037
1770392158.6992 -0.079 -0.004 0.2186 -3.1038
1770392158.7037 -0.079 -0.004 0.2186 -3.1038
1770392158.7092 -0.079 -0.004 0.2186 -3.1038
1770392158.7137 -0.079 -0.004 0.2186 -3.1038
1770392158.7191 -0.079 -0.004 0.2186 -3.1038
1770392158.7245 -0.079 -0.004 0.2186 -3.1038
1770392158.7290 -0.079 -0.004 0.2186 -3.1038
1770392158.7345 -0.079 -0.004 0.2186 -3.1039
1770392158.7390 -0.079 -0.004 0.2186 -3.1039
1770392158.7445 -0.079 -0.004 0.2186 -3.1039
